,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Takas Bilgisi,Satıcı,Fiyat
2386,23614142,Ford,Focus,1.6 Ti-VCT Style,2015,149.000 km,Yarı Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),1596 cc,125 hp,Önden Çekiş,"6,3 lt",55 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",795.000
2387,23614659,Ford,Focus,1.6 Ti-VCT Style,2017,82.000 km,Yarı Otomatik,Benzin,Sedan,Gri,1596 cc,125 hp,Önden Çekiş,"6,3 lt",55 lt,"
2 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",860.000
2388,23611485,Ford,Fiesta,1.4 TDCi Titanium X,2011,128.000 km,Düz,Dizel,Hatchback/5,Gri (Gümüş),1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,615.000
2389,23613853,Ford,B-Max,1.6 Trend,2016,26.000 km,Yarı Otomatik,Benzin,MPV,Gri,1596 cc,105 hp,Önden Çekiş,"6,4 lt",48 lt,"
1 değişen, 2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",765.000
2390,23613739,Ford,Focus,1.6 TDCi Trend X,2014,240.000 km,Düz,Dizel,Hatchback/5,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,5 lt",55 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",600.000
2391,23612908,Ford,Focus,1.6 TDCi Trend,2011,248.000 km,Düz,Dizel,Hatchback/3,Gri (Gümüş),1560 cc,110 hp,Önden Çekiş,"4,8 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",640.000
2392,23613099,Ford,Fiesta,1.4 Titanium X,2010,158.000 km,Düz,Benzin,Hatchback/5,Füme,1388 cc,96 hp,Önden Çekiş,"5,7 lt",42 lt,Belirtilmemiş,Sahibinden,Açıklama,551.000
2393,23612983,Ford,Focus,1.6 TDCi Trend X,2013,70.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",785.000
2394,23613066,Ford,Focus,1.6 TDCi Trend,2012,193.000 km,Düz,Dizel,Hatchback/5,Mavi (metalik),1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",705.000
2395,23117797,Ford,Focus,1.6 TDCi Trend,2012,161.000 km,Düz,Dizel,Sedan,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,"
7 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",650.000
2396,23253287,Ford,Fiesta,1.6 Ti-VCT Titanium,2017,56.000 km,Yarı Otomatik,Benzin,Hatchback/5,Gri (Gümüş),1596 cc,105 hp,Önden Çekiş,"5,9 lt",42 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",776.000
2397,23248569,Ford,Focus,1.5 TDCi Trend X,2019,73.500 km,Otomatik,Dizel,Sedan,Gri,1500 cc,120 hp,Önden Çekiş,"4,3 lt",47 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,1.110.000
2398,23612739,Ford,Fiesta,1.5 TDCi Titanium X,2013,253.000 km,Düz,Dizel,Hatchback/5,Beyaz,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",503.000
2399,23612596,Ford,Focus,1.6 TDCi Titanium,2010,210.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,110 hp,Önden Çekiş,"4,5 lt",55 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,560.000
2400,23252667,Ford,Focus,1.6 Trend X,2010,170.000 km,Düz,LPG & Benzin,Sedan,1596 cc,100 hp,Önden Çekiş,"6,7 lt",55 lt,"
1 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",625.000
2401,23252311,Ford,Fiesta,1.4 TDCi Trend,2012,258.000 km,Düz,Dizel,Hatchback/5,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,Açıklama,459.000
2402,22702596,Ford,Fiesta,1.6 Titanium,2013,111.000 km,Yarı Otomatik,Benzin,Hatchback/5,Kahverengi,1596 cc,105 hp,Önden Çekiş,"5,9 lt",42 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,730.000
2403,23610433,Ford,Focus,1.5 TDCi Titanium,2016,165.000 km,Yarı Otomatik,Dizel,Sedan,Füme,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,"
5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",810.000
2404,23611432,Ford,Fiesta,1.5 TDCi Trend X,2017,109.000 km,Düz,Dizel,Hatchback/5,Beyaz,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,Belirtilmemiş,Sahibinden,Açıklama,700.000
2405,23610771,Ford,Focus,1.6 TDCi Trend X,2016,129.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,5 lt",53 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",805.000
2406,23609845,Ford,Mondeo,2.0 TDCi Titanium,2011,364.000 km,Otomatik,Dizel,Sedan,Kahverengi,1997 cc,140 hp,Önden Çekiş,"5,6 lt",70 lt,"
6 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",749.000
2407,23606991,Ford,Focus,1.6 TDCi Titanium,2012,130.500 km,Düz,Dizel,Sedan,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",725.000
2408,23610776,Ford,Focus,1.6 Comfort,2011,57.000 km,Otomatik,LPG & Benzin,Hatchback/5,Gri,1596 cc,100 hp,Önden Çekiş,"6,7 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",750.000
2409,23611610,Ford,Focus,1.6 Ti-VCT Trend X,2018,56.750 km,Yarı Otomatik,Benzin,Sedan,Gri,1596 cc,125 hp,Önden Çekiş,"6,3 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",975.000
2410,23609469,Ford,Focus,1.6 Ti-VCT Trend X,2015,150.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",815.000
2411,23609487,Ford,Focus,1.6 TDCi Trend X,2012,191.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",705.000
2412,23611104,Ford,Focus,1.6 TDCi Trend X,2015,160.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,95 hp,Önden Çekiş,"4,5 lt",53 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",790.000
2413,23610211,Ford,C-Max,1.6 TDCi Trend,2012,156.200 km,Düz,Dizel,MPV,Diğer,1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,Belirtilmemiş,Sahibinden,Açıklama,777.000
2414,23167814,Ford,Focus,1.5 TDCi ST Line,2018,99.850 km,Otomatik,Dizel,Hatchback/5,Siyah,1500 cc,120 hp,Önden Çekiş,"4,4 lt",47 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.345.000
2415,23163535,Ford,Focus,1.6 TDCi Titanium X,2013,260.000 km,Düz,Dizel,Sedan,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,"
1 değişen, 4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",695.000
2416,22903714,Ford,Focus,1.5 TDCi Trend X,2015,150.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,"
3 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",793.000
2417,23168249,Ford,Focus,1.6 Ti-VCT Style,2015,130.000 km,Yarı Otomatik,LPG & Benzin,Sedan,Beyaz,1596 cc,125 hp,Önden Çekiş,"6,3 lt",55 lt,"
2 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",670.000
2418,23136468,Ford,Focus,1.5 TDCi Titanium,2016,145.000 km,Düz,Dizel,Sedan,Beyaz,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.068.500
2419,23611435,Ford,Focus,1.6 Ti-VCT Titanium,2015,146.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1596 cc,125 hp,Önden Çekiş,"5,9 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,840.000
2420,23611862,Ford,C-Max,1.6 TDCi Titanium X,2012,242.500 km,Düz,Dizel,MPV,Beyaz,1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",695.000
2421,23609875,Ford,Fiesta,1.25 Trend X,2016,73.000 km,Düz,Benzin,Hatchback/5,Beyaz,1242 cc,82 hp,Önden Çekiş,"5,2 lt",42 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",685.000
2422,23610801,Ford,Focus,1.6 TDCi Trend X,2013,216.000 km,Düz,Dizel,Sedan,Kahverengi,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",650.000
2423,23610823,Ford,Fiesta,1.4 TDCi Titanium X,2012,127.700 km,Düz,Dizel,Hatchback/5,Gri (Gümüş),1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,615.000
2424,23609998,Ford,Focus,1.5 TDCi Trend X,2019,143.000 km,Otomatik,Dizel,Hatchback/5,Beyaz,1500 cc,120 hp,Önden Çekiş,"4,3 lt",47 lt,Belirtilmemiş,Sahibinden,Açıklama,985.000
2425,23610811,Ford,Focus,1.6 TDCi Comfort,2012,230.750 km,Düz,Dizel,Sedan,Gri,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,"
1 değişen, 4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",560.000
2426,23611049,Ford,Focus,1.6 TDCi Collection,2011,380.000 km,Düz,Dizel,Hatchback/5,Füme,1560 cc,110 hp,Önden Çekiş,"4,8 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,560.000
2427,23611822,Ford,Fiesta,1.4 TDCi Titanium,2011,184.000 km,Düz,Dizel,Hatchback/5,Siyah,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
5 değişen, 3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",550.000
2428,23612007,Ford,Fiesta,1.4 TDCi Trend,2012,213.500 km,Düz,Dizel,Hatchback/5,Gri,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
3 değişen, 8 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",375.000
2429,23611582,Ford,Fiesta,1.4 TDCi Trend,2012,210.000 km,Düz,Dizel,Hatchback/5,Beyaz,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,475.000
2430,23611501,Ford,Fiesta,1.25 Trend,2012,291.500 km,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1242 cc,82 hp,Önden Çekiş,"5,7 lt",42 lt,"
4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",505.000
2431,23611187,Ford,Fiesta,1.4 TDCi Trend,2012,204.000 km,Düz,Dizel,Hatchback/5,Beyaz,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
1 değişen, 6 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",440.000
2432,23582730,Ford,Fiesta,1.4 TDCi Trend,2012,412.712 km,Düz,Dizel,Hatchback/5,Beyaz,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
2 değişen, 6 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",365.500
2433,22775567,Ford,Focus,1.5 TDCi Trend X,2016,133.000 km,Yarı Otomatik,Dizel,Sedan,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",739.000
2434,22887779,Ford,C-Max,1.6 TDCi Titanium X,2012,150.000 km,Düz,Dizel,MPV,Siyah,1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,690.000
2435,23142220,Ford,Focus,1.5 TDCi Titanium,2017,109.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",975.000
2436,23248121,Ford,Fiesta,1.5 TDCi Trend,2013,147.000 km,Düz,Dizel,Hatchback/5,Gri,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",570.000
2437,23610255,Ford,Focus,1.6 Ti-VCT Style,2014,216.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,685.000
2438,23610216,Ford,Fiesta,1.6 Ti-VCT Titanium,2017,84.600 km,Yarı Otomatik,LPG & Benzin,Hatchback/5,Siyah,1596 cc,105 hp,Önden Çekiş,"5,9 lt",42 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",765.000
2439,22970610,Ford,Focus,1.6 Ti-VCT Style,2013,108.000 km,Düz,LPG & Benzin,Sedan,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",755.000
2440,23609252,Ford,Fiesta,1.5 TDCi Titanium,2015,147.000 km,Düz,Dizel,Hatchback/5,Beyaz,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,"
2 değişen, 4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",600.000
2441,23609123,Ford,Fiesta,1.4 Titanium X,2012,154.000 km,Düz,Benzin,Hatchback/5,Siyah,1388 cc,96 hp,Önden Çekiş,"5,7 lt",42 lt,"
1 değişen, 5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",600.000
2442,23608878,Ford,Focus,1.6 Ti-VCT Titanium,2014,200.000 km,Yarı Otomatik,LPG & Benzin,Sedan,Mavi (metalik),1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,Belirtilmemiş,-,Sahibinden,755.000
2443,23317919,Ford,Fiesta,1.4 TDCi Titanium,2011,145.000 km,Düz,Dizel,Hatchback/5,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,"
5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",520.000
2444,23607048,Ford,Focus,1.6 TDCi Titanium,2013,222.000 km,Düz,Dizel,Sedan,Gri,1560 cc,115 hp,Önden Çekiş,"4,2 lt",53 lt,"
1 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",710.000
