,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Takas Bilgisi,Satıcı,Fiyat
1177,23507514,Skoda,SuperB,1.6 TDI Prestige,2016,198.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,Belirtilmemiş,Sahibinden,Açıklama,Donanım,1.120.000
1178,23509679,Skoda,Octavia,1.6 TDI Style CR,2017,50.600 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,Belirtilmemiş,Sahibinden,Açıklama,Donanım,1.265.000
1179,23509850,Skoda,SuperB,1.6 TDI Comfort,2011,151.300 km,Düz,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,5 lt,60 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,840.000
1180,22842195,Skoda,SuperB,1.6 TDI Style,2016,173.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.050.000
1181,23127619,Skoda,Octavia,1.6 TDI Optimal,2016,227.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
6 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",830.000
1182,23506585,Skoda,SuperB,1.6 TDI Prestige,2015,179.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.400.000
1183,23013944,Skoda,Rapid,1.2 TSI Spaceback Style,2015,150.000 km,Yarı Otomatik,Benzin,Hatchback/5,1197 cc,90 hp,Önden Çekiş,"4,7 lt",55 lt,"
5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",807.000
1184,23506261,Skoda,Fabia,1.6 TDI Ambiente,2011,210.000 km,Düz,Dizel,Hatchback/5,Beyaz,1598 cc,90 hp,Önden Çekiş,"4,2 lt",45 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",610.000
1185,23501957,Skoda,Rapid,1.4 TDI Spaceback Style,2016,117.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1422 cc,90 hp,Önden Çekiş,"3,8 lt",55 lt,"
2 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",825.000
1186,23505365,Skoda,Rapid,1.4 TDI Spaceback Style,2015,147.000 km,Yarı Otomatik,Dizel,Hatchback/5,Kırmızı,1422 cc,90 hp,Önden Çekiş,"3,8 lt",55 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,692.000
1187,23505369,Skoda,Octavia,1.6 TDI Elegance CR,2014,213.594 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,"
5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",930.000
1188,23501688,Skoda,Scala,1.0 TSI Comfort,2023,9.250 km,Otomatik,Benzin,Hatchback/5,Beyaz,1200 cm3' e kadar,101 - 125 HP,Önden Çekiş,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,1.000.000
1189,23505579,Skoda,SuperB,1.6 TDI Prestige,2013,250.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",905.000
1190,23503029,Skoda,Rapid,1.4 TSI Spaceback Style,2015,125.000 km,Yarı Otomatik,Benzin,Hatchback/5,1395 cc,125 hp,Önden Çekiş,"4,8 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,Donanım,750.000
1191,23130457,Skoda,Octavia,1.6 TDI Style,2016,87.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,Açıklama,1.190.000
1192,23502363,Skoda,SuperB,1.6 TDI Prestige,2018,61.000 km,Yarı Otomatik,Dizel,-,Hatchback/5,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.895.000
1193,23501306,Skoda,Scala,1.6 TDI Premium,2020,83.500 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,115 hp,Önden Çekiş,"4,1 lt",50 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",965.000
1194,23501033,Skoda,Fabia,1.6 TDI Scout,2012,48.500 km,Düz,Dizel,Station wagon,Gri,1598 cc,90 hp,Önden Çekiş,"4,2 lt",45 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",780.000
1195,23119961,Skoda,Octavia,1.6 TDI Style,2017,244.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,"
2 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",930.000
1196,23121788,Skoda,SuperB,1.5 TSI Prestige,2021,41.500 km,Otomatik,Benzin,Sedan,Diğer,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,Ekspertiz,"
Açıklama
Aracım Kusursuz Temiz Sıfır Ayarındadır.CAM TAVAN-SUNROOF
HAYALET EKRAN
YAN VE ARKA MAKAM PERDELERİ
ANAHTARSIZ ÇALIŞTIRMAANAHTARSIZ GİRİŞ
",Aracım Kusursuz Temiz Sıfır Ayarındadır.CAM TAVAN-SUNROOF,1.650.000
1197,22295131,Skoda,Octavia,1.6 TDI Elegance CR,2013,185.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",895.000
1198,23500016,Skoda,SuperB,1.6 TDI Elegance,2014,151.000 km,Yarı Otomatik,Dizel,-,Sedan,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.025.000
1199,23499931,Skoda,Octavia,1.6 TDI Style CR,2015,178.500 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,960.000
1200,23498685,Skoda,Octavia,1.6 TDI Optimal,2014,290.000 km,Yarı Otomatik,Dizel,Station wagon,Beyaz,1598 cc,105 hp,Önden Çekiş,4 lt,50 lt,Belirtilmemiş,Sahibinden,Açıklama,690.000
1201,23498329,Skoda,Fabia,1.4 Scout,2011,90.000 km,Düz,Benzin,Station wagon,Bej,1390 cc,85 hp,Önden Çekiş,"5,9 lt",45 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",625.000
1202,23494579,Skoda,SuperB,1.6 TDI Prestige,2014,177.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,"
1 değişen, 10 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,950.000
1203,23495369,Skoda,Octavia,1.6 TDI Style,2019,50.000 km,Yarı Otomatik,Dizel,Hatchback/5,Füme,1598 cc,115 hp,Önden Çekiş,"3,9 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.300.000
1204,23495334,Skoda,SuperB,1.5 TSI Prestige,2022,14.600 km,Otomatik,Benzin,Sedan,Belirtilmemiş,Sahibinden,Açıklama,Kredi,"

Açıklama
Sahibinden temiz 2022 model superb 14600 km de boyasız en çok tutulan renk  içi bej km uzun yolda yapılmıştır evin 2. Aracıdır garaj arabası ful paket


Boya, Değişen ve Tramer



Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon











Orijinal



Boyalı



Lokal Boyalı



Değişmiş



Belirtilmemiş








                                Orjinal
                            

-





                                Lokal boyalı
                            

-





                                Boyalı
                            

-





                                Değişmiş
                            

-





                                Belirtilmemiş
                            

Sağ Arka Çamurluk
Arka Kaput
Sol Arka Çamurluk
Sağ Arka Kapı
Sağ Ön Kapı
Tavan
Sol Arka Kapı
Sol Ön Kapı
Sağ Ön Çamurluk
Motor Kaputu
Sol Ön Çamurluk
Ön Tampon
Arka Tampon





                                    Tramer tutarı Belirtilmemiş
                                





Araç bilgileri


Genel Bakış


Yıl
2022


Kilometre
14.600 km


Vites Tipi
Otomatik


Yakıt Tipi
Benzin


Kasa Tipi
Sedan


Araç Türü
Bireysel


Plaka Uyruğu
(TR) Türkiye


Aracın ilk sahibiyim
İlk Sahibi Değilim


Kimden
Sahibinden






Kredi







                Akbank taşıt kredisi ile hayalindeki araca kavuş
            


            Hemen Başvur
        




Ekspertiz

Paketleri incele




Yakıt önerisi






Sahibinden Skoda SuperB 1.5 TSI Prestige 2022 Model İstanbul 14.600 km

",Sahibinden temiz 2022 model superb 14600 km de boyasız en çok tutulan renk  içi bej km uzun yolda yapılmıştır evin 2. Aracıdır garaj arabası ful paket,"


Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon











Orijinal



Boyalı



Lokal Boyalı



Değişmiş



Belirtilmemiş








                                Orjinal
                            

-





                                Lokal boyalı
                            

-





                                Boyalı
                            

-





                                Değişmiş
                            

-





                                Belirtilmemiş
                            

Sağ Arka Çamurluk
Arka Kaput
Sol Arka Çamurluk
Sağ Arka Kapı
Sağ Ön Kapı
Tavan
Sol Arka Kapı
Sol Ön Kapı
Sağ Ön Çamurluk
Motor Kaputu
Sol Ön Çamurluk
Ön Tampon
Arka Tampon





                                    Tramer tutarı Belirtilmemiş
                                


",Created by Arabam IT,,1.900.000
1205,23496326,Skoda,Octavia,1.6 TDI Elegance,2013,165.000 km,Yarı Otomatik,Dizel,Hatchback/5,Füme,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.040.000
1206,23497134,Skoda,Octavia,1.6 TDI Style,2016,55.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.300.000
1207,23495010,Skoda,Octavia,1.6 TDI Ambition,2014,235.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,"
1 değişen, 6 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",617.000
1208,23496363,Skoda,SuperB,1.6 TDI Prestige,2018,57.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri (Gümüş),1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.610.000
1209,23495479,Skoda,Fabia,1.2 TSI Style,2016,63.500 km,Yarı Otomatik,Benzin,-,Hatchback/5,1197 cc,110 hp,Önden Çekiş,"4,7 lt",45 lt,Belirtilmemiş,-,Sahibinden,830.000
1210,23494117,Skoda,Fabia,1.6 TDI Ambiente,2011,150.000 km,Düz,Dizel,Hatchback/5,1598 cc,90 hp,Önden Çekiş,"4,2 lt",45 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,560.000
1211,23493970,Skoda,Fabia,1.2 TSI Ambition,2015,92.000 km,Düz,Benzin,Hatchback/5,1197 cc,90 hp,Önden Çekiş,"4,7 lt",45 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,725.000
1212,23493163,Skoda,SuperB,1.6 TDI Prestige,2016,160.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,Belirtilmemiş,Sahibinden,Açıklama,Donanım,1.450.000
1213,23492122,Skoda,Octavia,1.6 TDI Optimal,2016,162.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,960.000
1214,23492992,Skoda,Octavia,1.6 TDI Style CR,2015,155.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.050.000
1215,23492296,Skoda,SuperB,1.6 TDI Style,2018,140.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.250.000
1216,23492071,Skoda,Octavia,1.6 TDI Style CR,2016,239.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,Belirtilmemiş,Sahibinden,Açıklama,Donanım,940.000
1217,23101459,Skoda,Octavia,1.6 TDI Optimal,2016,326.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,750.000
1218,23490631,Skoda,Octavia,1.6 TDI Style,2018,116.000 km,Otomatik,Dizel,Hatchback/5,Beyaz,1601 - 1800 cm3,101 - 125 HP,Önden Çekiş,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,1.090.000
1219,23490099,Skoda,Octavia,1.6 TDI Style,2015,44.950 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,7 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.105.000
1220,23492100,Skoda,SuperB,1.6 TDI Prestige,2015,151.000 km,Yarı Otomatik,Dizel,Sedan,Kahverengi,1598 cc,105 hp,Önden Çekiş,"4,6 lt",60 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.035.000
